text,label,label_name,app_name,app_id,rating,thumbs_up,review_id
"ga suka iklannya dimana"" ganggu kenyamanan",0,negatif,Shopee,com.shopee.id,2,0,cf87f9ea-561f-4aee-a4ee-c4bc09df5271
"please deh, udah banyak yang tau apk shopee ini kok, tapi iklan nya di apk lain itu loh yang mengganggu bangetttt, kalo kebanyakan mu taruh iklan mu, kita yang pake apk lain kayak wattpad atau apk yang lain jadi keganggu, malahan jadi kepengen hapus apk shopee inii",0,negatif,Shopee,com.shopee.id,2,0,0884959f-07e5-4f63-9fb6-fcaef3208779
"maaf cuma bintang 2, soalnya saya pengguna shope dari tahun 2016, sangat terbantu dengan adanya aplikasi shopee, saya sering beli2 barang dari aplikasi shopee untuk jualan saya karna ada voucer dan promonya jadi bisa nambah penghasilan. tapi sekarang pesanan saya sering dibatalkan oleh sistem shopee, dan sudah laporan berkali-kali ke cs nya tetep tidak ada perbaikan. saya jadi sudah tidak bisa pesan barang untuk julanan lagi dari aplikasi shopee. tidak bisakah akun saya kembali seperti semula.",0,negatif,Shopee,com.shopee.id,2,0,b8c766fd-75e2-4d50-b76a-54046610488e
semua belanjaan saya di shopee paketnya trs muter muter ga jelas. banyak kurir spx yang nakal. barang belum sampai tapi udah ada bukti barang sampai.. udah 5 paket saya di gituin,0,negatif,Shopee,com.shopee.id,2,0,9f19e7ab-8b44-45a9-83b0-f092bac05e87
kok shopee saya gak bisa buat cod,0,negatif,Shopee,com.shopee.id,2,0,37b74645-640d-4620-8d9a-badb63e47bf1
aplikasinya bagus tapi pengiriman spxnya kurirnya selalu minta barang dibatalin dari pemesan kalau mereka tidak mau ngantar,0,negatif,Shopee,com.shopee.id,2,0,7f57a6dc-652a-4114-b5b0-6303cd4d88a9
"makin kesini makin mahal biaya pengirimannya, sub total khusus nya lebih mahal ketimbang harga produk yang di beli",0,negatif,Shopee,com.shopee.id,2,0,c70a44fa-e922-480d-9a01-fdb2c8e2884f
"buat belanja, harusnya fitur pengembalian nya sehari maksimal 3 kali, bukan 3 kali setiap pesanan. jadi yang beli ketika salah pencet bisa mengajukan pengembalian lagi sebelum lewat waktu yg ditentukan",0,negatif,Shopee,com.shopee.id,2,0,94983589-edf7-433c-af07-8c46b1409a26
kenapa sangat mengganggu sih? lagi seru seru baca cerita malah tiba tiba masuk ke shopee. seperti itu terus. bikin emosi.,0,negatif,Shopee,com.shopee.id,2,0,83aea71a-6f23-4b56-bce6-c93662b9742d
penyortiran lambat butuh dua hari 😡,0,negatif,Shopee,com.shopee.id,2,0,9effeb62-b70b-4b56-9c2b-0f43d7464220
"pengirimannya lambat terus, harga mulai mahal, barang2 mulai banyak yg kualitas jelek/tiruan.",0,negatif,Shopee,com.shopee.id,2,0,5d8f2fdc-575a-4748-8a74-707871d646a8
"lemot..dimana mana ada elu,ganggu orang aja lu!!",0,negatif,Shopee,com.shopee.id,2,0,d37241e1-aee7-4da5-ab47-910fd5bcadc0
aplikasinya bagus tapi ada onum2 yang tokonya tidak sesuai postingan jadi pengguna aplikasinya jadi korban,0,negatif,Shopee,com.shopee.id,2,0,5c923d5e-6566-4f9a-80eb-f2597ef16073
"tolong iklan nya di kurangi,capek banget nge klik iklan nya terus2an,emang salah karna saya pakai yang gratisan di aplikasi lain sehingga keluar iklan,tapi tolonglah jangan sampe nunggu klik lewatinya lama banget dan bisa berkali kali iklan nya,tanpa iklan yg bejibun pun,kami setia belanja di shopee,tolong di indahkan terkadang jadi ilfil pengen bgehapus aplikasi anda di hp saya,badmode banget lagi nonton tiba2 iklan aplikasi shoppe keluar.",0,negatif,Shopee,com.shopee.id,2,0,322da5a6-0a63-485b-9b18-d02dd428b9fd
"hay shopee, gw mau nanya, kemarin gw komplen ke shopee krn barang yg sampe rusak, tutup barang nya patah sehingga sabun nya tumpah, terima kasih sudah ganti 50%. tapi saya nanya abis itu saya mau belanja lewat live sudah klik bebas ongkir ke semua produk knp biaya ongkir nya tetep ada, 10-12rb. padahal barang-barang remeh salah satu contohnya colokan listrik. dan setiap live ketika mo beli ada walau udah klik 0 ongkir tetep ada 10rb. ga ikhlas ya balikian uang komplennya??",0,negatif,Shopee,com.shopee.id,2,0,3a7d78d0-78b7-4b9a-a1c4-1457a1040ffe
langganan shopee vip 6 bulan. bulan ke-4 gak dapet voucher bulanan. habis komplain ke cs malah voucher harian juga gak ada. gimana nih shopee?,0,negatif,Shopee,com.shopee.id,2,0,93000e7e-119e-4adf-b4ee-2566a6dba11e
tolong dong pihak shope. ini aplikasi nya knpa di hp saya gak bisa di buka.. mw byar spinjam tp aplikasi spinjam ny gak bisa di buka trus .. mw bayar lewat shopepay jg gak bisa di buka tolong perbaikan nya..,0,negatif,Shopee,com.shopee.id,2,0,f8b10aac-d41b-48ac-9888-61ff56845d37
ngelag terus makin berat aplikasinya mana shopeefood alamatnya pindah2 padahal lagi di rumah tapi alamatnya kemana tau,0,negatif,Shopee,com.shopee.id,2,0,e66ab7b0-cb5a-4618-a1cb-ac4a35f62c23
"ceroboh, banyak yang jualan barang palsu, sudah kena tipu jas hujan , dan olie motor delta lube adventure",0,negatif,Shopee,com.shopee.id,2,0,05fce2a5-6b49-4acb-a561-b221dc2bbb9b
"kurir shopee nya pada kaya yg gak niat kerja ajh,,masa instan estimasi 4 jam brang di perkirakan smpe 16:56 udh jam 18:20 gak sampe karna orderan nya gak di ambil"" sma kurir nya gak konsisten banget estimasi nya prah gak ush pke isntan ajh kalo gak mampuh konsisten cara kerja instan nya molor waktu trus,makin sni mkin parah ajh shopee pelayanan nya sangat mengecewakan sekali pelayanan nya",0,negatif,Shopee,com.shopee.id,2,0,83767f5a-6268-4b1d-8e57-8a76516748e9
"halo min, aku agak kecewa min karena pesanan saya udah nunggu lama2 ternyata dibatalin. saya pesan ulang lagi tapi nunggunya lama banget, aku minta kompensasi percepat pengantaran min dikarenakan aku butuh banget barangnya",0,negatif,Shopee,com.shopee.id,2,0,74ddbde9-5afb-41ad-b429-f6dc69c767a2
"akun saya tiba-tiba terblokir perangkat, padahal saya tidak melakukan pelanggaran apapun, dan sekarang saya tidak bisa login ataupun membuat akun baru meski menggunakan no telpon baru.",0,negatif,Shopee,com.shopee.id,2,0,ba2bd3c6-08de-4acb-b383-5d3ec0c5d6cf
"sudah bikin akun ,tetep endak bisa cod",0,negatif,Shopee,com.shopee.id,2,0,680c5ac0-aeb1-4546-a85f-6443ba1d101a
"cod nya lama banget, trus itu pesanan yang saya pesan bocor",0,negatif,Shopee,com.shopee.id,2,0,574e5299-b220-4638-86a0-bb2a1fcd9aa8
hai kak untuk seller yg gk amanah plis kick dong. kasian customer yg dpt nya barang zonk. beli jaket yg dateng kain perca. sdh di klik pesanan selesai jugak. udh chat seller nya tp gk di gubris. jengkel bgd!!,0,negatif,Shopee,com.shopee.id,2,0,651a4ebb-f48d-4188-b9c4-01d1063b2be7
bisa ga sistem nya ganti resto yg nentuin pesanan .. banyak orderan di cancel gegara driver yg megang kendali orderan .. dah banyak keluhan di group resto driver tiba2 cancel waktu pesanan dah jadi,0,negatif,Shopee,com.shopee.id,2,0,bd5ea9de-1de9-4488-b2e1-e0da63918095
"video promosi produk berbeda dengan produk yang dijual, penilaian produk juga tidak sesuai dengan jenis produk yang dipasarkan, kalau tidak evaluasi pasti banyak user yang akan pindah ke apk lain. trimakasih🙏",0,negatif,Shopee,com.shopee.id,2,0,27ef3895-1cec-4d61-baf7-2a40c4b4c0b1
"susah dibuka dan terllalu banyak video yg muncul tiba2 saat buka aplikasi,kecewa lah dg shopee sekarang",0,negatif,Shopee,com.shopee.id,2,0,a6442a14-cd52-46ea-954a-4ac4ee3d0d74
"mnrt aku ini aplikasi kurang bagus kl ada kendala blnja sulit prosesnya,hanya lumayan aja buat iseng iseng blanja online di disini selain itu fitur di shopee aku ga tertarik",0,negatif,Shopee,com.shopee.id,2,1,a43a99bd-8f64-404c-973a-e5988aced10e
"dimana mana nih iklan ada aja, selalu otomatis masuk ke playstore bikin jengkel",0,negatif,Shopee,com.shopee.id,2,0,2a7d0bf9-417f-4071-bae1-088788e690d3
"sekarang shopee ribet, spaylater saya di nonaktipkan, susah untuk membuka kembali, tolong perbaiki system dan tinjauan nya, banyak sekali keluhan nya",0,negatif,Shopee,com.shopee.id,2,0,24fabbcc-b36a-4d1e-88b8-1ffde713d481
"tolong dong diperbaiki lagi untuk jasa kirimnya, masa alamat toko wonogiri dan alamat pengiriman wonogiri juga bisa-bisanya paket sampai bantul !!",0,negatif,Shopee,com.shopee.id,2,0,ad864b63-ac35-4e40-b1bb-28ebf3ff4deb
"tertulis 90mnt sampai,pas di cek out 2hari baru sampai.padahal jarak penjual ke rumah saya cuman sekitar 10km",0,negatif,Shopee,com.shopee.id,2,0,8265694f-b70f-40f3-b894-a761194a7e22
"berat aplikasinya.. banyak makan memori, sekarang malah buka aplikasi langsung ke video dan live.. makin berat dong",0,negatif,Shopee,com.shopee.id,2,0,a44feef5-2d30-4e3b-af09-79ac9aa6302c
"aplikasi shopee tidak memuaskan,lemot sering erorr,tolong coba perbaharui,aplikasi ini bikin kesel",0,negatif,Shopee,com.shopee.id,2,0,e60445ba-1466-422a-bd11-1ede7160a698
"lagi seru baca wp nggak tekan apa' tba' buka shopee, mohon iklannya di kurangin ya",0,negatif,Shopee,com.shopee.id,2,0,17856de3-bb7e-4bea-8a3a-aaff042bceae
semoga jujur toko seller nya amanah dalam berjualan mohon pihak shopee bisa bertanggung jawab jika pesanan customer tidak sesuai dengan yang di pesan,0,negatif,Shopee,com.shopee.id,2,0,ea754a20-a31b-496d-96f6-883d0c505adb
aku lho sudah downloaf..tapi iklanya muncul di setiap aplikasi kayak maksa banget ingin di tonton..mngganggu banget,0,negatif,Shopee,com.shopee.id,2,0,1a882e85-452d-4af3-a44f-0748e0f539d8
tolong iklan sewajarnya saja jangan sampai kesan nya mengganggu,0,negatif,Shopee,com.shopee.id,2,0,43fb66b3-9181-40c4-8bbe-5e0bd1c00e9d
kesel tf ke bank tumben lama banget masuknya!,0,negatif,Shopee,com.shopee.id,2,0,c68ce660-573a-419e-85b5-6b7db3dcb3bd
lama lama jadi bikin berat sama lemot ke hpnya,0,negatif,Shopee,com.shopee.id,2,0,4541fdf9-da8b-4fca-b1bf-d07f547ed203
tolong balikan duit kuuuu di shoppee dealss,0,negatif,Shopee,com.shopee.id,2,0,bfa26d5e-2ee7-4e76-83c2-56c99c9eaedc
"datengnya lama bisa sampe seminggu baru dateng, terus pengiriman gajelas",0,negatif,Shopee,com.shopee.id,2,0,43858fc2-b9d7-4b0f-ab3b-d2436068c427
"aneh, tiap mo checkout pesanan d batalkan sendiri dari pihak shopee. padahal ya akun baru, katanya ad aktivitas g wajar pdhal nih hp yg stu bru prtama download shopee😅",0,negatif,Shopee,com.shopee.id,2,0,8d0b4df4-b4cd-4f45-9c39-9690160f50fb
akun saya tidak bisa digunakan lagi,0,negatif,Shopee,com.shopee.id,2,1,dda1a1f3-b5dd-47e1-9af9-2146630a3a78
saya pernah kena tipu uang saya di ambil 20 000,0,negatif,Shopee,com.shopee.id,2,0,f565f131-4711-4166-9b8c-56916ba9ef58
"minta tolong ini kenapa ya? setiap saya pesan barang, pasti selalu di batalkan alasannya terdeteksi aktaktivitas tidak wajar, ini kenapa tolong yaa.. setiap aku pesan barang selalu begitu, padahal aku pesan biasa, kalo alasannya dapet vocer potongan mending ga usah di kasi, dari pada barang di batalkan, agak kecewa cuma bisa masukin keranjang doang.. 😭💔",0,negatif,Shopee,com.shopee.id,2,0,dd54e276-18f1-4703-b521-277f8d62f99a
pas belanja barang sering ga sesuai padahal katanya ukuran sekian pas dikirim dan sampai ga sesuai barangnya dan ongkir nya mahal banget ditambah kurirnya lama banget kirim paket katanya 2 minggu tapi malah 5 minggu belum sampai kadang tapi kadang dibilang sampe lama eh gataunya cepat nyampe contohnya 2/3 minggu ini cuma 5 hari ga recommended,0,negatif,Shopee,com.shopee.id,2,0,165255d9-f286-44b9-a4f6-3379f7ede712
saat iklan kenapa harus shopee yang muncul? nyebelin tau ga! mana kadang ga bisa di skip lagi,0,negatif,Shopee,com.shopee.id,2,1,d2a4a9bd-76f8-41e3-83cc-aa7f01192a64
"aplikasi gajelas, saya belanja sudah habis 4 juta lebih, sopepay,spaylater ttep gabisa di gunakan. giliran teman saya yang baru pakai sopi malah bisa spaylater. aplikasi jelek",0,negatif,Shopee,com.shopee.id,2,0,8b845e6c-3378-4003-9fac-8f1e3eee3b69
shoppee suka eror terus kenapa c harus di update mulu.,0,negatif,Shopee,com.shopee.id,2,0,af2c4ae0-aa8d-482b-95b4-dc3ac1ad4897
"shopee tolong"" dah gue make lu dah lama ya, jgn se enak nya lu bikin pajek per barang mahal bgt, bs bs cod 10k sendiri ongkirnya",0,negatif,Shopee,com.shopee.id,2,0,8e82c0a3-71da-4a93-a0a1-5f024a8d38a6
shoppe jelek krn terlalu berat dan susah bukanya,0,negatif,Shopee,com.shopee.id,2,0,a5f29a82-aebb-4275-b3c9-d8f39cf41853
"yuyur sekarang shoope makin ksini makin lambat pengiriman, mana lama bangett , g sesuai estimasi , jadi saya pindah di tiktok",0,negatif,Shopee,com.shopee.id,2,0,f515b4f4-60ce-441f-b05d-9fc5b93cbc45
udh 2 kali kena penipuan! tbtb ada paket krumah cod nominal 100rb lebih padahal diriwayat pesanan tidak ada.,0,negatif,Shopee,com.shopee.id,2,0,baa5fa51-c0f7-48c1-8725-dc87f7b6e8cf
doa shopi bangkrut,0,negatif,Shopee,com.shopee.id,2,0,2c02b862-5d2d-4503-930a-c312e86077fe
"aplikasi ini tdk benar, berapa x sy pinjam uang tdk pernah terlambat byr atau tdk lunas, tetapi sy ajukan pinjaman sp skrg tidak bs lg, apa permasalahan nya sy tdk tahu",0,negatif,Shopee,com.shopee.id,2,0,272fc59c-9db4-4a09-af7b-5b7719634dce
"paket estimasi tanggal 15 -16 jika paket tidak diterima tanggal 17 mendapat voucer 10k paket saya datang tanggal 18, setelah terima paket mau claim voucer , tiba tiba estimasi paket menjadi tanggal 20.. bejirr 🤣🤣🤣🤣👍👍👍.. lanjutkan . lama2 kek pemerintah konoha",0,negatif,Shopee,com.shopee.id,2,1,ac0256bc-58d5-4f43-936e-6f36b60095d7
"jasa kirim spx kayak ta*,,dua kali pesen barang rusak terus,,dua kali pesen barang yg sama dan hancur terus,,masak mau beli barang harus pesen sampai 10x mikir dong way,,",0,negatif,Shopee,com.shopee.id,2,7,fdb437f9-b442-4073-b560-163ecf20c29a
"pengiriman ke pembeli 1 hari,, biarpun pengemasan lama karena mungkin tukang tipu nya harus rakit dulu hp nya pas proses return. sumpah lebih dari 1 minggu.. di tambah lagi 3 hari buat validasi penjual.. btuh waktu 3 hari penjual untuk mengecek barang. ini marketplace no 1 tapi isi nya toko toko tukang tipu semua.. shopee gk mau rugi dengan biaya penanganan.. makanya nunggu pembeli pasrah. shopee takut rugi 2500..saya yang lebih rugi 350 rb dapet hp bangke.. gk bisa di pake.. baca gblok",0,negatif,Shopee,com.shopee.id,2,1,6b792a86-b04c-4ec9-9ffe-e6fbd57c006c
ongkir ke pulau lombok semakin melambung gimana ni bro,0,negatif,Shopee,com.shopee.id,2,0,bbcd07da-6a2b-4e22-9444-4b3ad06a522b
"mohon kepada pihak shopee,supaya menyeleksi seller dan toko2 yg tidak amanah, shopee sekarang sedikit mengecewakan, karena membiarkan selller2 yang tidak amanah menjual barang/produk asal2an.semoga toko dengan rating rendah, dan ulasan yg buruk, pihak shopee mau menghilangkan dan jangan memunculkan toko tersebut diberanda.kalau bisa diblacklist saja terimakasih",0,negatif,Shopee,com.shopee.id,2,0,bc1b0d0b-49c2-408c-97c4-0c5170326640
"makin hari makin berat utk buka aplikasi, di hp ram 2/16. ngk kyk doeloe. terpaksa ku un install. dada.. shoope..",0,negatif,Shopee,com.shopee.id,2,0,0d129678-b15c-42ab-a0fd-871e5fe8c563
"please tim shopee baca ini, aku suka banget belanja di shoppe dan termasuk sering tapi tolong dong iklan kalian terlalu mengganggu, aku buka aplikasi wp tiba tiba masuk shoppe terus aku buka web apa selalu masuk shoppe, lagi di tik tok ada iklan/gambar ga sengaja ke geser masuk shoppe nyebelin tau?! hp aku tuh lemot please hilangin iklan/sistem yang langsung masuk apk shoppe ga harus gitu juga iklannya, dn satu lagi kenapa banyak banget ulasan buzzer kita pembeli jadi takut mau beli",0,negatif,Shopee,com.shopee.id,2,0,8f56fe2f-057c-4930-b6aa-c0d4c3a482ab
plis lah jangan langsung ke shopee video kalo login shopee,0,negatif,Shopee,com.shopee.id,2,0,485103ab-c7a1-43a2-85d8-b3f21d79e42d
makin hari makin busuk,0,negatif,Shopee,com.shopee.id,2,0,09d2dbd7-2796-4638-9de4-f5ee41ec8e5b
"ini tolong sistem buat shopee food nya diperbaiki kayak awal, biar dapet driver dulu baru konfirmasi resto. kalau resto dulu baru dapet driver, kasihan restonya, makanan udah dibikin malah kena cancel sistem karen ga dapet driver. customer pun bingung mau batalin ga enak ke resto, ga batalin nunggunya lama banget sejam sendiri",0,negatif,Shopee,com.shopee.id,2,5,f136fda9-3a7e-4a5f-bbd0-73f898b9ee30
kenpa paket saya dibatalkan terus??,0,negatif,Shopee,com.shopee.id,2,0,9a13ff56-8433-4061-b8d3-c383a53e79bb
shoope ladang iklan web,0,negatif,Shopee,com.shopee.id,2,1,c51300b2-3f73-4271-8756-cf280cae86c4
"pengirimannnya sekarang lama engga seperti dulu sigap,kalo begini bisa pada kabur costomer",0,negatif,Shopee,com.shopee.id,2,0,3b9a56aa-ecfd-4519-8d2e-8092711457f2
"iklan yang sewajarnya,gak di pencet aja tiba-tiba pindah terus. aktifitas saya jadi terganggu >:(",0,negatif,Shopee,com.shopee.id,2,0,c56a5603-1290-452d-8662-23b0f7e2936b
"banyak penjual penipu , tapi shopee tidak merespon komplenan kami,malah tanggapan kami yang di salah kan",0,negatif,Shopee,com.shopee.id,2,0,0f77ab04-deea-4cce-a00d-3da685eebad4
tolong dah klo bikin iklan jgn spam ganggu orang.apalgi shopee udah termasuk apk store besar udah banyak pengguna,0,negatif,Shopee,com.shopee.id,2,0,4d0543a0-8ce7-4f64-92bc-a798b1b60327
pusing lah sama shope,0,negatif,Shopee,com.shopee.id,2,0,b5d96939-79e4-4e92-8c4e-7033d349fc56
"nih buat shopee ,, tolong sistem keamanan di tingkatkan buat oknum oknum yg kirim paket tanpa di order, iya sih kita gak terima paket codnya, tapi efeknya akun kita kena suspend sistem cod nya 😑 apalah kayak gini. sayang masih punya tanggungan. kalau sudah gak punya stop total dah pakai shopee.",0,negatif,Shopee,com.shopee.id,2,7,e4b57128-7e1b-4457-93c5-234f95fab6d5
kenapa tiba tiba keluar akun sendiri?,0,negatif,Shopee,com.shopee.id,2,0,a63955d3-bb97-46f8-bd3a-4c1874858a66
shoppe ribet..susah mau jadi affiliate .uang hasil affiliate hilang gak tahu kemana.tolong perbaiki dan permudah rakyat kecil.,0,negatif,Shopee,com.shopee.id,2,0,d648bfc5-1b68-4f70-a223-3bb456ae67c8
"saya pengguna setia shopee, namun sayang sekali iklan shopee ada dimana-mana! sangat bertebaran dan jujur saja saya merasa sangat muak!! ayolah jika iklan kalian biasa saja tidak apa, tetapi saat sangat sedikit saja ke geser shopeenya langsung ke bukan otomatis! menyebalkan!",0,negatif,Shopee,com.shopee.id,2,0,3d16fa2d-861c-472a-8c7d-ff9cadffbd1e
mengirim paket tidak sesuai dengan alamat saya,0,negatif,Shopee,com.shopee.id,2,0,cdf78065-f59b-4389-9a22-167e94fdcd4e
shopepaylater tidak bisa digunakan padahal akun saya prioritas,0,negatif,Shopee,com.shopee.id,2,0,334b452b-b631-4ee7-9cb9-b4c0df2e5f69
pinjaman tdk bisa di gunakan.payleter gak muncul.pinjaman pilih kasih ke costomer(ada yg di ksih ada yg blas gak dikasih) saran mending jgan ada menu pinjaman alias khusus jual beli produk aja.,0,negatif,Shopee,com.shopee.id,2,0,6c026343-0498-4dc5-8a81-0f6889419027
"kenapa sekarang ga ada buat penilaian penjual, cuma ada penilaian kurir.. padahal akhir akhir ini banyak barang yg ga sesuai.. mau kasi komen ga bisa.. mulai culas kah",0,negatif,Shopee,com.shopee.id,2,0,2d638f05-ed31-4271-b5a5-1f70ad1a437b
habis beli shopee vip malah hilang semua voucher diskon nya,0,negatif,Shopee,com.shopee.id,2,0,d803f56c-eba8-4af1-aeb5-0677f2b6e6a8
iklan lu ganggu bgt sumpah,0,negatif,Shopee,com.shopee.id,2,0,a58c8c51-b6a9-4f57-84b4-495e2bdd02fb
"kalo ngambil komisi ngotak dikit lah, di akun sudah pake gratis ongkir extra promo, promo extra, tetep rugi, ngapain ngasi fitur gratis ongkir kalo ongkirnya ttp motong dari penghasilan penjualan, ya semoga di kasih masukan ada perubahan .",0,negatif,Shopee,com.shopee.id,2,0,ff732643-4c69-4e0f-9183-f83e61762ca6
pengiriman nya lama baru suka ditunda pengiriman nya makanya saya kasih bintang 2,0,negatif,Shopee,com.shopee.id,2,0,371bf7c0-6ec3-4e4e-b0fd-31cfcc02bd4e
"untuk shopee semoga bisa diperbaiki jangan asal main membatasi akun kalau mau membatasi akun setidaknya kasih peringatan dulu supaya kita juga bisa tau apa yg melanggar dan tidak kalau asal membatasi gini benar"" merugikan sekali",0,negatif,Shopee,com.shopee.id,2,0,8c664ac8-b8a7-458f-804d-141c1e5f3399
"barangnya kualitas kw parah ga lagi - lagi beli oli disini motor pada rusak, turun mesin dan suaranya ancur mending beli langsung ajah kualitasnya bagus dan aplikasi sering download perbaruan, pesanan lamban lebih dari 10 hari nyari bibi buat di tanam pun kurang kualitas, pembatalan? kunci dari barang yang lamban untuk di antar padahal udah lebih 14 hari di batalin dari custamer kaga bisa tapi dari shope bisa, kaga ada garansi untuk penunggu waktu cuma voucer untuk belanja itu pun kaga berguna",0,negatif,Shopee,com.shopee.id,2,1,124b44ff-dfd2-4ca7-96c0-6e5446964f1d
"tolong! jangan bolehkan toko menjual dua jenis produk berbeda dalam satu produk, rugi lah, kirain iphone 16 beneran, taunya iphone 15 sama 16 jadi satu produk. nipu, buang waktu pelanggan!!",0,negatif,Shopee,com.shopee.id,2,0,618aabfe-608f-48a9-88c5-4b5308f1b052
makin kesini pelayanan makin memburuk. jasa pengirimannya juga plinplan,0,negatif,Shopee,com.shopee.id,2,0,b930c930-c124-4559-83ac-727b871eb419
"ngelaggg bgt, kadang malah ga bisa belii gara gara ada bug nya",0,negatif,Shopee,com.shopee.id,2,0,9cbe3c2c-1d14-4558-971a-e1a26a092f5e
"gw kasih 2 bintang duluu, pengiriman nya 10 hari gk sampe2, sampe gwee bosen nungguin pesenan nya gk dateng2",0,negatif,Shopee,com.shopee.id,2,0,9e3f6e60-9c59-4acd-8953-f27c4e68e04a
"pelayanannya boleh ditingkatkan lagi, dalam menyelesaikan permasalahan yang dialami costumer, saya sudah menunggu 1x24 jam dari laporan terbaru sampai saat ini belum ada jawaban atas keluhan saya, dengan kode laporan 20562044**18103",0,negatif,Shopee,com.shopee.id,2,0,06fbd571-3515-427a-886c-04cf0131c6bc
tidak bisa buka,0,negatif,Shopee,com.shopee.id,2,0,ddba09f8-f33e-4cbf-8d4c-f58e55d13190
"coba tolong hilangkan tulisan ""pembayaran tertunda"". karna akan menyebabkan salah paham buat orang yang baru pertama kalinya memesan barang di shopee",0,negatif,Shopee,com.shopee.id,2,0,0f8a85a5-9d56-4c26-981d-a9f45022d0df
"adain fitur filter kata untuk menghindari produk yang tidak kita inginkan.. udah report tidak tertarik, malah makin banyak. dibiarin juga sama aja jadi risih. update: tolong filter barang' yang memang tidak pantas di indonesia. banyak sekali selipan barang lgbtq seperti aksesoris, novel dan bahkan keyword nya pun gampang. (bl/gl related) highly inappropriate. bahkan selalu ada di recommended search aku sendiri. bener' bikin mood shopping spree aku jadi ilang gitu aja",0,negatif,Shopee,com.shopee.id,2,0,d828123a-c702-4f6d-84d2-de375e15467d
"biaya penanganan dan layanan menambah, masa iya pelayanan di jasa pengiriman/kurir parah!! beberapa kali paket yang sampai sudah terbuka kotaknya. gak masuk di akal!!",0,negatif,Shopee,com.shopee.id,2,0,039954b5-e80d-40ea-8bf3-900162442990
iklannya mengganggu sekali!! sudah saya set ke off notifikasinya. tapi iklan shopee selalu muncul setiap buka hape. dan tersambung ke internet.,0,negatif,Shopee,com.shopee.id,2,0,10edb426-bb83-41da-8aee-c2478808f6e2
kenapa sekarang belanja di shopee gk terlihat dikemas dan juga pesanan suka dibatalkan. terus pesanan juga tiba2 hilang.,0,negatif,Shopee,com.shopee.id,2,3,7b8dd9d7-4de4-4b79-a2b5-fcbbd6592d92
sering gak pas sama pesen,0,negatif,Shopee,com.shopee.id,2,0,2bc1dce0-0098-4cff-b4fd-12a75e847660
aplikasi gajelas kaga mesen apa2 udah 2 kali dateng barang yg ga dikenal,0,negatif,Shopee,com.shopee.id,2,0,9688b0fd-78ad-440a-833b-0316425c4aea
saran saya lebih baik dari pihak shopee disediakan jasa untuk memilih kurir sendiri jangan shopee yang menentukan sendiri masalahnya sering terjadi di notifikasi barang sedang diantar tapi kenyataannya tidak diantar sama sekali dan telat sampai beberapa hari,0,negatif,Shopee,com.shopee.id,2,0,d787ece2-99f8-47b7-a31f-5730991d272b
buat jasa pengiriman spx daerah sigi selalu menambahkan harga tidak sesuai dengan harga barang diaplikasi,0,negatif,Shopee,com.shopee.id,2,0,f659b278-d83d-4753-ae78-96f115c38e04
shopee sangat bagus,0,negatif,Shopee,com.shopee.id,2,0,f119ace1-7c4a-42eb-b904-695eb8f6be9e
"ada adik lg nginep dirumah, qta liat2x shopee di hp masing2x.. adikku mau belanja di shopee dpt harga lbh murah drpd liat shopee di hp aku yg barang dan jg nama tokonya sama, koq gt seh shopee? btw aku shopee vip, adik aku shopee biasa.. disini koq keliatan bgt shopee curangnya..",0,negatif,Shopee,com.shopee.id,2,0,38c1b879-238e-4c17-8eab-54d70283006a
"haloo admin, saya kok ga bisa cari kata pnp ya, padahal saya mau cari velg nouvo pnp ke aerox atau vario ga keluar hasilnya please ini gimana sih susah jadinya nyari 😡",0,negatif,Shopee,com.shopee.id,2,6,cba536e0-c7b0-4192-b805-b5d3babc2bd3
kurir shopee ruwet2 apalagi kalo kurir orang mdr daerah sby utara. gak kyk kurir j*t meskipun disuruh balik lagi sore2an bisa. ini apaa? ruwet gak mau balik ya cancel kasian seller kalo gini. mana minta lebih lagi kalo paket cod dari 30.525 di genapin jadi 31.000,0,negatif,Shopee,com.shopee.id,2,1,e9e67282-9e36-423a-8cc9-44a220458e0f
"akhir akhir ini pelayanan shopee makin kurang jelas,tiba tiba-tiba status paket di kembalikan kepenjual,padahal jelas jelas paket sudah tiba ke alamat tujuan,sangat meresahkan",0,negatif,Shopee,com.shopee.id,2,0,f02a835f-ba7f-4dfe-bc70-aa074e521ffb
iklannya ganggu mana sering ketemu lagi,0,negatif,Shopee,com.shopee.id,2,0,df34719d-be1d-4178-af94-da4003f1bfbb
"ini shopee kenapa woyy, tiap kali aku buka wattpad selalu ke pindah otomatis ke shopee padahal layar nya ngk di scroll sma sekali shopee diam gk ganggu bangett lho, tiap kali buka wattpad pasti otomatis ke eloo diam gak",0,negatif,Shopee,com.shopee.id,2,0,d2a9cee9-d715-4215-9e11-3fe19e0b746e
"ga jelasss.. setiap mau pake voucher diskon yg sistemnya war, malah selalu eror. sengaja bngt supaya ga pada pake itu voucher. buka apk apapun skrng tnpa klik iklannya, tp akun shopee tiba-tiba ke buka. banyak iklan yg di paksakan.",0,negatif,Shopee,com.shopee.id,2,0,4919e6a1-8a62-4a21-8edb-961f72672364
