text,label,label_name,app_name,app_id,rating,thumbs_up,review_id
di update malah tambah lemot,0.0,negatif,detikcom,org.detikcom.rss,2,2,a67e1d78-689d-414f-ba21-f7a6d8df6c8b
apk sangat membantu kebutuhan sehari hari,2.0,positif,Shopee,com.shopee.id,5,0,4d6c7526-9299-4cef-ab80-8a000ed7ca05
"saya kembali, sebelumnya 2021 merupakan performa buruk bukalapak, sekarang bukalapak menjadi lebih ringan 👍",2.0,positif,Bukalapak,com.bukalapak.android,4,0,10cb1e7c-cdaf-4e48-8d7e-127fabde2cb6
aangat membantu untuk belanja pelatihan.trmksh🙏,2.0,positif,Bukalapak,com.bukalapak.android,4,0,ac754cba-674e-478a-8491-b5f12f6bcedd
susah masuk nya,2.0,positif,Grab,com.grabtaxi.passenger,4,0,c29d62cd-9595-4de1-b0f0-24d39dc42bbf
lumayan bagus.. sayang masih banyak bug dan penipuan.. lalu verifikasi usia padahal sdh terkoneksi dengan shopeepay.. mohon ditindaklanjuti,2.0,positif,Shopee,com.shopee.id,4,0,0330bb8c-8f43-4bf7-b55e-d3fae6ca2200
dana saya gk ada dana cicil padahal transaksi dah 5 juta,2.0,positif,DANA,id.dana,4,0,f12e686d-a016-4f32-8066-2be513565c38
kalo beli obat di sini tidak bisa cek exp obat atau pesanan tiba2 di batalkan tanpa ketarangan jelas. terimakasih,0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,0,548cb068-9c76-4965-9d43-dd92fb324c1f
"kalo ngambil komisi ngotak dikit lah, di akun sudah pake gratis ongkir extra promo, promo extra, tetep rugi, ngapain ngasi fitur gratis ongkir kalo ongkirnya ttp motong dari penghasilan penjualan, ya semoga di kasih masukan ada perubahan .",0.0,negatif,Shopee,com.shopee.id,2,0,ff732643-4c69-4e0f-9183-f83e61762ca6
"males memakai.. kendala byk, cs sulit dihubungi.. mo byr sdh waktu jatuh tempo, mlh tdk bisa akhirnya suruh top up yg tdk jls..denda berjln pihak bukalapak *menjengkelkan*.. selesai urusanya hanya perlu uninstall saja gak perlu di pake aplikasinya",0.0,negatif,Bukalapak,com.bukalapak.android,2,0,51a634fb-a6b8-475f-9efc-f563149905d0
berita nya ok..hanya saja terkadang banyak iklan..terutama okta fx..iklan nya lama banget nongol nya..di close suka gk mau..,2.0,positif,detikcom,org.detikcom.rss,5,0,12a2ad87-ba27-46a1-a922-e87d405e94bc
"sebenarnya bagus aplikasi tpi akunku susah untuk daftar ke lazada karena akunnya terkunci dari lazadany,tolong bantu daftar agar bisa pakai apk ini",2.0,positif,Lazada ID,com.lazada.android,5,0,91e1cb22-f770-47f7-bf74-ae1b9765c430
"beberapa kali nemu driver arogan.. ga mau jemput + ga di cancel orderannya.. udah di tunggu lama padahal,, pas saya samperin dia ngelak kalo bukan itu motornya dll.. pas udah alesan katanya sudah di cancel.. tidak mau minta maaf malah marah2.. saya cuman ada bukti foto nya",0.0,negatif,Gojek,com.gojek.app,2,1,bb2d6a1f-87ec-41f6-9675-3a8cde0ee307
"harga obat lebih mahal dari pada apotek offline, terlalu banyak cari untung, saran ku buat apotek tersendiri khusus halodoc, jadi biaya yang di beban kan ke pembeli hanya ongkir saja",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,27,624a8f7e-38cc-40cd-b965-56d516575814
"punya masalah susah sekali telfon cs nya. menghubungi lewat sosial media juga tidak berguna, minim respon ketika ada masalah. sangat tidak di rekomendasikan menggunakan ini, cari aplikasi lain saja yang bisa lebih membantu.",0.0,negatif,Gojek,com.gojek.app,1,1,dfb152a2-bded-4939-b200-989e620b52a8
masukan sja untk develop. akan lbih bagus bila tampilan /antarmuka apliksi bl di ubah yg lebih menarik dan berwarna agar kesannya tdak sepi dan membosankan. contohnya sperti tampilan e-commerce shopee. tpi jng sma persis harus punya cirikas bl sendiri. dan utk promo ongkirnya lbih gede aja agar mnrik buyer. pasti bisa lah mnjdi no 1 lgi di indo. itu skdar msukan dri sy aja.,0.0,negatif,Bukalapak,com.bukalapak.android,2,0,7d5c81eb-5ce6-4e89-a14c-11875eef3b5c
tidak layak install,0.0,negatif,Tokopedia,com.tokopedia.tkpd,1,0,092eeb59-5598-45d3-80b1-8dde361093eb
"apakah harus se reibet itu tiap login akun ,kemudian keluar aplikasi ternyata ikut logout jg",0.0,negatif,detikcom,org.detikcom.rss,2,1,985e8f24-14f5-4eb3-a9ba-a551a4f0576b
aplikasi terbaik 😍,2.0,positif,DANA,id.dana,5,0,f740c0f4-8f08-4007-915c-32b4e901d67d
saya kecewa masa kode akses sudah benar malah tidak bisa login ke mbanking dengan notif kode akses salah dan harus 6digit padahal sudah benar sesuai dengan petunjuk,0.0,negatif,BCA Mobile,com.bca,2,0,c006eb46-4333-405a-a103-a6a8c45249b1
"""trusted marketplace! great for selling and shopping, very safe, easy to use, and super reliable!""",2.0,positif,Tokopedia,com.tokopedia.tkpd,5,0,25c00886-daef-448d-be93-dfede9ea85f1
gak bisa daftar gue,0.0,negatif,Grab,com.grabtaxi.passenger,1,0,b4569e2a-16be-431a-a7da-3635a1378f67
pelayananan untuk komplennya ribet,0.0,negatif,Bukalapak,com.bukalapak.android,2,0,b54eb450-2aa5-4158-aaac-687202e8a56f
tengah malem lagi laper laper nya udah nunggu 1 jam di cancel payah pelayanan nya👎,0.0,negatif,Grab,com.grabtaxi.passenger,1,0,4bb2f34e-8328-405a-b5ed-a4a8542682cf
makan kesini makin sebel ma lazada udah ongkirnya mahal2 pengirimannya luama bisa sampk 2 mingguan.. estimasi selalu tidak sesuai..padahl dulu gg seperti ini lo lazada makin kesini makin lelet untuk pengirimnnya,0.0,negatif,Lazada ID,com.lazada.android,2,0,ce20187c-9d91-494f-b5e3-82449d3a1a62
"dokter umum dr. kiki ratnawati ramah buangeett, nyaman konsultasinya. obatnya juga manjur langsung ilang pusing saya. rekomended deh pokonya.. thanks halodoc",2.0,positif,Halodoc,com.linkdokter.halodoc.android,5,0,c17c0e2e-4a37-4010-9a96-1dc4b0cffaa1
perangkat sudah tidak konpatibel dengan versi terbaru. ada solusi lain kah selain ganti hp ?,2.0,positif,BCA Mobile,com.bca,5,0,0be48238-4f5d-4dfc-88da-f2b71a044188
mau consultasi susah amat,0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,0,c2e29931-13e2-4a5d-bec9-4c57318155bf
"deh cape sering gonta ganti applikasi baca berita..ini yg terakhir detikcom"" lumayan bagus"" topik ktagori beritanya juga lengkap dan sampah2"" iklannya juga sedikit..ga ky tetangga sebelah sampah2 iklannya bejibun ngeganggu bgt..!!",2.0,positif,detikcom,org.detikcom.rss,5,117,38e5ce9c-5345-4a42-b861-d4fc75ebafdb
kenapa tidak bisa di donglod,0.0,negatif,DANA,id.dana,2,0,e459e0c8-f868-41f8-8155-b6870e857e62
sngt bgus dn membantu merilis berita,2.0,positif,detikcom,org.detikcom.rss,5,0,9e42ce84-5cd6-4555-a10a-4ff9d7a56fdd
"beli barang lain yang datang yang lain, ngaco ni pedagang pedagang di lazada",0.0,negatif,Lazada ID,com.lazada.android,2,0,f66462ae-e9b1-45fb-9ebb-21b5c1e91023
beberapa kali kecewa.. karna suka tidak sesuai dengan gambar.. dan warna yg dikirim suka tidak sesuai dengan yg di pesen.. cm beberapa kali juga ada yg good si.. yah semoga semakin baik lagi untuk lazada.. dan kalau bisa.. gratis ongkir donk.. heheheh.. tnx,2.0,positif,Lazada ID,com.lazada.android,4,2,3c46aa8a-61a5-463c-9dd4-976020c523db
doktrnya sangat ramah sekali,2.0,positif,Halodoc,com.linkdokter.halodoc.android,5,0,a150dd80-d943-4e48-8479-5c08f69ce231
"kasih tau ke drivernya ,jangan pilih-pilih orderan,rezeki dari allah..",0.0,negatif,Gojek,com.gojek.app,1,0,5fdc5e62-e269-4492-b4a3-cc0b7ba3d23e
"masih prcobaan klo kain nya bagus sesuai gambar,nnti ku tambahkan bintang nya",0.0,negatif,Lazada ID,com.lazada.android,2,0,b1722bd8-63bd-4da5-9442-ed3e3a898799
aplikasi yang bagus untuk membeli produk kesehatan original dengan exspayer yang sesuai dan kolsultasi dengan ahli bermacam spesialis penyakit. kelemahan aplikasi ini jika obat yang kita pesan dan telah kita bayar dengan cara transfer bank jika obat tidak ada dana refunt kita tertahan di saldo holodoc. tidak langsung kembali ke rekening kita .,2.0,positif,Halodoc,com.linkdokter.halodoc.android,4,0,0e45d4ee-1301-4378-b851-e95725538fa9
aku sangat suka dngan aplikasih ini,2.0,positif,Grab,com.grabtaxi.passenger,5,0,dc2611aa-4fcb-48e1-8628-a23ab5cf9709
"sekarang jadi lemot pengirimannya.. cek out tanggal 6 dibawah jm 12 siang, tanggal 7 baru notif ke seller..",2.0,positif,Tokopedia,com.tokopedia.tkpd,4,0,83886201-410b-4fa1-8248-c96e8654827b
"plis banget benerin sistemnya, masa ngebatalin driver buat nyari driver lain malah jadi kepesen 2 driver?!?! 2x loh saya mengalami hal kaya gini, mohon untuk kedepannya jangan sampai bisa kejadian seperti ini karna saya kasian sama drivernya",0.0,negatif,Gojek,com.gojek.app,2,0,36071a03-5a3e-4db0-96a0-4a299664ac87
pencarian susah..barang yg di suka ga kebuka semua..lemot..,2.0,positif,Bukalapak,com.bukalapak.android,4,0,4d717f9c-2d9f-4430-b047-34cede2cedff
"kenapa akhir2 ini sulit banget connect ke jaringan tsel, harus menunggu lama baru bisa terbuka aplikasinya",0.0,negatif,BCA Mobile,com.bca,2,2,b4b8227e-bc96-473a-a837-91af167077a9
"dana cicil gak muncul"" uda berapa tahun pakek dana, gak muncul jugak",0.0,negatif,DANA,id.dana,1,0,ec973842-c0bb-471a-9f36-59081ae93594
"kalo bisa, bisa milih jasa pengiriman agar tidak lewat jasa kirim ninja",2.0,positif,Lazada ID,com.lazada.android,4,0,db5cda47-5663-46de-bbe3-e1ffe0fd08d5
"shopee expedisinya sering stuck sekarang bermingu2,,komplain beberapa kali ya masih stuck aja, gak ada perubahan sama saja!! dan ternyata di ulasan sudah banyak komplain! akhir2 ini shopee baik dari penjual atau pembeli,, banyak penilaian buruk terus!!",0.0,negatif,Shopee,com.shopee.id,1,13,1b3a3c0d-0185-4dca-9ce5-afd38a2e4018
"aplikasi bukalapak membantu sekali dalamn perekonomian, sukses terus bukalapak..",2.0,positif,Bukalapak,com.bukalapak.android,5,0,91fc92ab-a070-4b26-92f5-d54a0ad5bbe3
apk sangat bagus,2.0,positif,Bukalapak,com.bukalapak.android,5,0,99b30e38-b5ae-4332-bf55-425fad7f9cd6
gue suka liat berita bola. ini kalo kita ga buka misal seharian. ga bisa update berita yang ketinghalan dong. soalnya ga bisa scroll banyak,0.0,negatif,detikcom,org.detikcom.rss,2,6,6403f2e5-2cd6-405b-a5c8-5ad47e597e65
"jelek, saya pesen obat selalu ga ada. by resep. padahal dokternya dr halodoc sendiri yg menyarankan. udah gitu saya mau pesen lagi. coba buka. di pencarian produk si ada. dan bisa klik beli. setelah masuk keranjang. produk selalu ga ada. dan saya sudah topup ke wallet aplikasi ini. jd tidak bisa dipergunakan. mau transfer ke rekening lg juga ga bisa. payah 👎 trus uang saya gimana?",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,1,33,9939c20d-e985-480f-bf28-18455ef67d1c
"tiap mau pakai voucer, kuota voucer sudah habis lah, hanya bisa digunakan untuk akun tertentu lah, bukannya belanja saya malah lama ngulik voucer, ya udah saya uninstal aja gk pusing, aplikasi lain lebih jelas promonya dan bisa dipakai, jadi ngapain masih stay di sesuatu yg gk jelas.",0.0,negatif,Bukalapak,com.bukalapak.android,1,0,23c1cc77-ef6b-4d23-a310-c9bb57502a29
"sya mendapatkan prilaku yg tidak mengenakan, klo bukan lgi bulan puasa udh tak kasih bintang 2 , tpi sya msih pnya hti sya ksih bintang 4pengemudi membahayan penumpang kya orang mabok,",0.0,negatif,Grab,com.grabtaxi.passenger,2,0,3dfa70d9-9d58-4702-864a-fa53d871b687
layanan nya sangat buruk beli kuota aja pake mengantri lama giliran waktu tunggu selesai tetap aja gagal..membosan kan maaf bintang 1 aja🙏🤧,0.0,negatif,DANA,id.dana,1,0,0e069ad1-420e-4d05-b548-cfc5ea97cd88
sangat membantu buat kmi yank gk pnya atm,2.0,positif,DANA,id.dana,5,0,af554857-32e2-4604-a713-704e75814699
alamat sulit di ralat,2.0,positif,Halodoc,com.linkdokter.halodoc.android,4,0,d8a6dc1c-b8b3-4eb7-b05a-fdb707a35e6d
baik banget kalo urgenr bisa buat andalan,2.0,positif,Halodoc,com.linkdokter.halodoc.android,4,0,8aa5c470-dfbf-4b3d-a4ba-c4d559686c46
detik sekarang lambat kadang sudah dibuka. ada notifikasi dibuka keluarnya berbeda. tolong diperbaiki,2.0,positif,detikcom,org.detikcom.rss,4,0,d9124377-1186-41ab-9d64-77702a7dca41
tarif grab mahal,0.0,negatif,Grab,com.grabtaxi.passenger,2,0,9bc1f0e6-1599-4e02-a603-fb8a64ecee81
"ingin tanya,knapa saya tidak bisa memilih toko kesehatan untuk membeli obat?selalu jawabannya tidak tersedia di wilayah anda,padahal saya sering beli obat di halodoc",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,0,040b1a9b-9970-414b-9432-ad4a6066cec4
tidak ada fitur dana cicilnya parahhh,0.0,negatif,DANA,id.dana,2,0,fa82d7bd-b0a4-4c54-a937-62f310a65a75
daftar susah tebet . dak kyak di sope,0.0,negatif,Bukalapak,com.bukalapak.android,2,0,83cd33ec-3c1b-42ef-bb65-79050e166982
"kenapa ada captcha setiap melihat barang yg saya mau, sekarang saya jadi susah belanja karena terhalang captcha, sudah bisa , saya hapus dan download kembali menggunakan email yg sama dengan akun lazada di playstore, dan sekarang sudah tidak muncul lagi captcha nya",2.0,positif,Lazada ID,com.lazada.android,5,2,8daaf645-149f-4f26-a1fa-83f45b888b1d
"huhh halo grab, gni ya, jjur aja sjauh ini aku bolak balik pke grab emng udh bgus bgt , cmn klo lgi pnting atau buru buru suka susah bgt nyari ojol yang nyangkut dn itu sering bgt trjdi, maaf ya sblmnya udah ksih rating jelek, but mksih ya grab karna udh hadir mempermudah hidup aku, aku harap semakin ksni grab bisa makin berkembang jadi lbih baik, thank you so much grabylovee❤️❤️",2.0,positif,Grab,com.grabtaxi.passenger,4,1,18ab5a9d-42a0-4b9a-89fa-513e0163aa74
"sering belanja bukan makin murah malah makin mahal , .discount buat newcomer",0.0,negatif,Shopee,com.shopee.id,2,0,621a98f4-b773-4454-b26a-ad7842884c90
"lazada pengirimannya semakin buruk, sungguh lama sekali. bikin kesal konsumen. muak sekali. pesanan sudah satu minggu belum juga sampai.",2.0,positif,Lazada ID,com.lazada.android,5,0,fba3743c-2473-43d7-85c5-c9501c49e227
"gak jadi bintang 5 setiap gw pakai voucher diskon pasti gak dapat driver,habis itu nunggu nya 1 jam , tolong driver hargain orang orang kecil kayak gua,gua tau harganya kediskon cuman jangan gitu,sama apl gojek,kalo udah lebih dari 30 menit gak dapat driver kasih tombol pembatalan la(gw ketik ini sambil menunggu pesanan gw jadi ,dan gw nunggu dari jam 5)(sekarang jam 6 dan belum dapat driver) gw gak puas",0.0,negatif,Gojek,com.gojek.app,1,1,535fdad4-14ce-448c-ab79-f45789e056e2
terkadang toko tidak amanah,2.0,positif,Shopee,com.shopee.id,4,0,aa6078de-ce11-497b-8b73-35a3edbd9e24
"pelayanan cs sangat,,sangat,,sangat,,sangat,,sangat buruk gak ada solusi malah emosi 😁😁",0.0,negatif,Tokopedia,com.tokopedia.tkpd,1,0,13f45d31-1f14-4f53-b4da-8bde5001ea6b
"viral dah luuuu, udah mendukung penipuan sekarang. ga lagi gue belanja disini, penipu dikasih akses & malah didukung sama tokpednya sendiri. sudah virall di medsos lu. toko yg nipu ""creducent"". 400k orang sudah udah ngelihat!!",0.0,negatif,Tokopedia,com.tokopedia.tkpd,1,1,650e7608-f8bb-431d-9ed8-466f2e0834eb
tidak semua obat bisa di resepkan,0.0,negatif,Halodoc,com.linkdokter.halodoc.android,1,0,aef755ad-3a14-4dcf-b8a7-671749407ae6
"kok data aq bisa bocor sih..aq order barang dilazada dg cod,,truz ada 4 org nge wa maksa suruh transfer padahal barang belum sampai..katanya kalo ga d transfer barang bakal batal dikirim,aq bilang silahkan batalin aja aq ga rugi..yg jd pertanyaan kok bs ya data pembeli bocor kya gt barang,alamat dan nominal'y pun bisa bocor..gmn sih ini lazada parah bgt!!",0.0,negatif,Lazada ID,com.lazada.android,2,0,eee30cae-aa77-4771-9ec8-d54dc04824dd
"kenapa yaq skrng app dana sering sekali keluar secara tiba2 saat digunakan, pembayaran jdi terjeda trus karna harus menunggu login lagi, tolong diperbaiki ya , krn scara setiap perbayaran melalui dana",2.0,positif,DANA,id.dana,5,0,9d9bb181-4232-4ae9-ac6c-69f02930b674
tolong diskon untuk customer di perbanyak ya. karena saya pengguna setia gojek gofood gosend,2.0,positif,Gojek,com.gojek.app,5,0,b6c772e7-cf93-416d-aca2-37b0a01d1dbd
"tolong diperbaiki nama judul barangnya agar tidak berbelit2 bikin rancu, lihat ulasan konsumen juga penting.. untuk komplain tolong dijawab dengan manusia sungguhan, bukan dengan mesin. harusnya ada konfirmasi dari akun pembeli kalo barang sudah diterima, untuk menghindari barang nyasar.. dan untuk penjual: sesuaikan barang yg gambar dengan barang yg dijual, dan lihat itemnya secara rinci jangan ada yang terlewat. itu saja. kalo semua pihak tidak ada yang dirugikan, mudah2an berkah.",2.0,positif,Lazada ID,com.lazada.android,4,2,70092e93-0a5c-48bb-8faa-1cdcc4221d06
"lemot, meskipun sinyal bagus !!",0.0,negatif,Tokopedia,com.tokopedia.tkpd,2,0,fd6c4ac6-af6a-41d6-90f7-fd754513d97a
verifikasi wajah kenapa gagal terus ya..sampai berulang kali coba tetap gagal..baca2 komentar ada jg yang bernasib sama. sudah call cs dan langsung ditanggapi..terima kasih,2.0,positif,BCA Mobile,com.bca,5,0,7e95680f-c038-475e-b65c-3d49f259687f
mau balik malah susah login,0.0,negatif,Tokopedia,com.tokopedia.tkpd,2,0,7b1be4af-8195-4daf-9f10-87a9007bfd4b
"setelah 90 pindah no baru,saldo gak kembali alasanya transaksi berhasil. padahal pas ada saldonya ga bisa masuk dana dan terakhir transaksi top up dana. hapus aja dah nih kalo hilang 5 jt apa gak getun😭",0.0,negatif,DANA,id.dana,2,0,2c7e10e1-69b4-441f-9ede-6fa1a316443c
buat yg malas belanja di luar.. hee,2.0,positif,Tokopedia,com.tokopedia.tkpd,5,0,c8eefa15-78a6-4e4a-b67f-5bc49675c4d5
kapan akun saya aktif,0.0,negatif,Grab,com.grabtaxi.passenger,1,0,628ea278-4451-43f8-b999-6715ae68416a
"kualitas pelayanan buruk, masalah saya tidak terselesaikan, jawaban bertele tele, pertanyaan apa jawabannya apa",0.0,negatif,Shopee,com.shopee.id,1,3,20721629-71a7-4a78-837b-a813a903b319
"pembayaran tidak bisa langsung.. harus menggunakan saldo halodoc, gopay dan virtual acount.. dlu bisa skrg kok tidak.. sekarang jauh lebih merepotkan jika ada keadaan yg sgt mendesak dalam proses pembelian obat bagaimana?? tolong ditanggapi",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,5,4703959e-e37b-4daa-8d28-1303998ffb40
bank cape antri ! eror teruss !!,0.0,negatif,BCA Mobile,com.bca,1,0,4e07f28a-1f65-4f9c-b9a7-6fe3aa3ce571
aplikasi yang merugikan customer telat terlewat konsul uang hangus ga bisa konsul ulang atau reschedule kalo mau konsultasi lagi harus bayar lagi rugi pake halodoc,0.0,negatif,Halodoc,com.linkdokter.halodoc.android,1,1,a648aa95-a7e9-40d9-9a17-1f1784b08dbd
pengiriman jdi lelet dan lama toko yg tidak amanah bener-bener mengecewakan😞,0.0,negatif,Shopee,com.shopee.id,1,0,ef97cbb4-3b3b-4ff2-8a81-0687d3dbf82b
berita update dan akurat,2.0,positif,detikcom,org.detikcom.rss,5,0,17f34adf-bccf-44c7-8bf0-f62500d5c433
bukalapak bangkit lagi donk. ini karya anak bangsa lho,2.0,positif,Bukalapak,com.bukalapak.android,5,0,b6214a20-8e4b-446b-a62d-d7e03bc295e0
"fitur dlm aplikasi sdh bagus cm sering bgt posisi kita salah terbaca oleh maps jd driver kesulitan lokasi kita yg benar, mohon diperbaiki, terima kasih",2.0,positif,Gojek,com.gojek.app,5,0,748343a5-3b9d-4bb5-aa96-121975854b00
"baru coba, kalau bagus saya tambah bintang nya",2.0,positif,Tokopedia,com.tokopedia.tkpd,4,0,55855fe6-d1d7-4f08-9332-db3b92492bc4
"pelayanan drivernya okei, kecepatan mendapatkan drivernya juga sangat oke, dan pengantarannya yang sangat cepat dan mantapp",2.0,positif,Gojek,com.gojek.app,5,0,b910d000-6f70-4839-a63b-05dd0d0d6b79
bagus.. kalo bisa tambahkan login pake sidik jari..,2.0,positif,BCA Mobile,com.bca,4,3,3afa5879-e67c-4f24-a384-1159130ab179
kenapa saat mau melakukan pembayaran gabisa ya?,2.0,positif,Halodoc,com.linkdokter.halodoc.android,4,0,c392dd0d-8111-4ba7-bacf-c350980e0cb2
isinya keren lah ga ada duanya.. mskipun kadang ada sdkit error dalam penulisan hal2 penting. sayngnya baru2 ini sering otomatis konek ke iklan di playstore yg minta instalasi.. sgt menggangu. mohon diprbaiki sprti dlu lagi,2.0,positif,detikcom,org.detikcom.rss,4,7,ce35296f-68bc-47ba-a607-43172d6a3230
tolong lah masa cari produk apa munculnya produk lain terus apa lagi pengiriman barangnya pasti mundur dari tanggal awal pas pesan,0.0,negatif,Lazada ID,com.lazada.android,2,1,511222a3-45fd-4802-bafa-9a594311c283
katanya karya anak bangsa.tp bhsa nya inggris semua.kan semua orng mengerti bhsa inggris..musti diterjemahkan dulu..hadeeuh cape dehh,2.0,positif,Gojek,com.gojek.app,4,0,e17d513d-8bba-4eef-a649-7f0393deac49
"dibaca ga sih sama pihak detikcom ulasan2 disini, pada komplen iklan yg udh keterlaluan, seliweran seenaknya nutupin tujuan kami, baca berita. belum lagi di bagian bawah berita suka ada saja video yg play sendiri, tau2 pas selesai baca, itu video udh selesai, laah apa manfaatnya buat pembaca video beritanya klo begitu?? bintang 2, turun lagi",0.0,negatif,detikcom,org.detikcom.rss,2,134,c0993bd4-1493-4fae-b2a0-7daa3ce4e164
"susah dapat driver utk hampir semua hal, padahal keliatan depan mata kl di sekitar kt lagi banyak driver. percuma ada appnya. tingkatin pembagian uang ke mereka lah jd mereka g males utk narik. semua driver yg ketemu saya udh ngeluh kok kl potongan yg mereka dapatin terlalu kecil dan bahkan g balik modal utk mereka",0.0,negatif,Gojek,com.gojek.app,1,8,4a8a1301-ae16-420c-a667-a22999dc875d
pengiriman nya slalu diam ditempat beberapa hari.kurirnya jg waktu mengantar pake tidak menghubungi dulu lngsung dibatalkan sepihak beda sama toko pedia tepat waktu sebelum kirim paket slalu konfirmasi,0.0,negatif,Lazada ID,com.lazada.android,1,0,a3de716f-544a-48e2-8e7d-627196cd6f90
ga bisa buka chat sbg seller cok.. makin ribet sejak gabung ama tiktok,0.0,negatif,Tokopedia,com.tokopedia.tkpd,2,0,6ed13871-7a2e-42af-8625-15670258918d
pelayanan sangat baik,2.0,positif,Halodoc,com.linkdokter.halodoc.android,5,0,b9628e10-d2f2-4dfd-898c-4771bb637bd1
alternatif kamu gojek mahal,2.0,positif,Grab,com.grabtaxi.passenger,4,0,98339d49-ff23-4a15-bc8d-28a9cab333f0
segini dulu ratingna susah verifikasi ribett👎yg sebelah jg sama udah baru topup 75k malah disebut saldo kurang🤣🤣🤣👎kenapa saya dihalang halangi buat instal aplikasi grab?takuuy bersaing yaaa xg kompetitor??!. 😆😆😅,0.0,negatif,Grab,com.grabtaxi.passenger,1,0,fece4250-8300-425b-b9ab-73750ea113e9
bosen nyender saya . parah,2.0,positif,Gojek,com.gojek.app,5,0,13477f09-7b9d-4d55-8581-3011980c3eab
aplikasi bagus prlayanan,2.0,positif,Shopee,com.shopee.id,4,0,022387b1-4d27-47b8-b1e7-0cdded9f8f44
"yuyur sekarang shoope makin ksini makin lambat pengiriman, mana lama bangett , g sesuai estimasi , jadi saya pindah di tiktok",0.0,negatif,Shopee,com.shopee.id,2,0,f515b4f4-60ce-441f-b05d-9fc5b93cbc45
"mantap yg skrg, cepat praktis banyak promo , de best",2.0,positif,Tokopedia,com.tokopedia.tkpd,5,2,8ee309d4-4855-4028-a50b-09eee9c9bb82
"aplikasi tidak menyediakan fitur customer service yang baik, ketika saya ada keluhan hanya di jawab dengan mesin bot dengan jawaban yang berputar-putar",0.0,negatif,Grab,com.grabtaxi.passenger,1,0,bbb16477-d9f1-4fa3-ae97-94210def0a5b
seneng belanja d lazada apa aja ada dan selama ini selalau amanah meskipun masih ada suka kesalafahaman dalam pengirim.,2.0,positif,Lazada ID,com.lazada.android,4,1,cc8b407d-7d1c-47a0-b760-c68c0be43573
"apk nya bagus cuman saya transfer ke rekening yg lain proses nya lama bgt 23 jam,aktivitasnya tolong di perbaiki dong buat adminya ,agar para pengguna lebih nyaman saat transfer tidak lama menunggu🙏soalnya setiap orang punya kebutuhan sendiri sendiri",2.0,positif,DANA,id.dana,5,7,64c934ce-171b-4b01-be7a-2b809822923d
respon dokternya cepat dan tanggap,2.0,positif,Halodoc,com.linkdokter.halodoc.android,5,2,6dfffe7d-3290-49d9-af83-8198bedd861a
praktis dan ekonomis. saya sudah membuktikannya. ok,2.0,positif,Gojek,com.gojek.app,5,0,0076d0f5-9551-46c3-bbfe-1ab88bd2b43e
"ada aplikasi ini seharusnya dpt membantu kita yg rumah nya jauh dri apotik,tpi skrng engga sama sekali membantu . dri kurir nya lama bgt buat ambil pesanan gak responsif",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,2,7,495df297-2cae-48ad-b513-d8dec45676e0
banyak potongan nya..buka rekening ada potongan buat buka rekening setelah buka rekening sisa uang 50 ribu hilang juga di rekening aku tanya cs nya katanya buat potongan bulan depan jika isi saldo kosong..bank macam apa ini..ngk melindungi uang nasabah malah ngambil uang nasabah terus terusan..padahal di bank lain sisa uang 10 ribu aja aman ngak ada potongan buat bulan depan atau potongan apapun..menyesal udah buka rekening di bca ..ngak bakal mau lagi..,0.0,negatif,BCA Mobile,com.bca,1,0,211dddd6-d90c-4f9b-b4dd-eb4a878219c1
lumayan bantu buat kebutuhan transaksi,2.0,positif,DANA,id.dana,4,0,9c5eb1bc-8db2-47df-8b2b-1f1b8a1457cd
"dengan adanya shoppe belanja menjadi serba mudah.setiap akun beda-beda harga tergantung diskon tokonya dan diskon dari shopee nya juga.apalagi sering ada gratis ongkir juga.keren shoppe 👍🏻👍🏻 makin maju ,jaya shoppe. kurangnya di shope sekarang ada biaya layanannya.",2.0,positif,Shopee,com.shopee.id,4,4,431d85c1-fca9-44fd-b188-e5035096c73e
"min, ini setelah update tombol flashsale nya mana oit? kok gada lagiii",0.0,negatif,Shopee,com.shopee.id,2,0,5a77758c-f3f8-4ed2-ba69-0479cb925faf
tidak ada diskon,2.0,positif,Gojek,com.gojek.app,4,0,f7807f98-68f1-4fd3-ab08-730eafe448ba
tolong lah yang nama toko clohteh netic blokir dia nipu gua,0.0,negatif,Lazada ID,com.lazada.android,2,0,f4d8e3cb-3995-4c39-acc3-ac9d6a715a47
gampang banget penipu ambil saldo dari apk ini,0.0,negatif,DANA,id.dana,1,0,5da4736b-3ff5-4de6-a855-d3970e656f07
"aneh, proses batalkan pesanannya ribet. merugikan semua pihak, buang2 waktu kurir juga. diperbaiki supaya opsi batalkan pesanan bisa diproses cepat kaya merchant lainnya!",0.0,negatif,Halodoc,com.linkdokter.halodoc.android,1,0,e76228d8-52ff-4697-8162-13b73e824293
biaya pengantatan shopee food mahal bgt,0.0,negatif,Shopee,com.shopee.id,1,0,7c1b92b3-1aeb-45e5-abca-432f415cf29b
